OBJECTID,class,classid,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,EVI,GNDVI,NDMI,NDVI,NDWI,SAVI,B4_asm,B4_contrast,B4_corr,B4_diss,B4_ent,B4_idm,B4_var,B8_asm,B8_contrast,B8_corr,B8_diss,B8_ent,B8_idm,B8_var,B3_asm,B3_contrast,B3_corr,B3_diss,B3_ent,B3_idm,B3_var,elevation,slope,aspect,B7_asm,B7_contrast,B7_corr,B7_diss,B7_ent,B7_idm,B7_var
3793,Shrubs,5,3477.0,2447.0,1466.0,1666.0,1566.0,2098.0,2661.0,2953.0,3188.0,3243.0,0.02143138,0.3329443952683673,0.33358836,-0.012884043,0.34004375,0.33358836,0.2463530812741887,0.008297767,248433922.93402785,0.5090086798272555,12126.295138888889,4.821871623134205,0.049479305,254173225.192482,0.008169292,769920272.1523438,0.4887265409082965,21083.48828125,4.833002892960908,0.042100746,758501285.8930054,0.008836158,69458572.44010417,0.5414156287450768,6370.284722222222,4.782449148,0.052517854,76179492.10494995,400,0.9101736,47.211517,0.0188297224633487,376699102.391059,0.6265716244979898,12586.725260416664,4.175538652426598,0.3715278952265344,503561813.3361816
2007,Mixed crop fields,3,3852.0,3243.0,1459.0,1710.0,2180.0,2316.0,2980.0,3228.0,3425.0,3538.0,0.101380385,0.2061885993293722,0.32803413,-0.058678027,0.22417653,0.32803413,0.1868668917718144,0.008162887,2138833927.96875,0.5390564125254603,36483.83680555556,4.833303738091358,0.034722266,2327808763.449341,0.007981289,3464712296.5920143,0.4199460790022102,42861.94878472224,4.850752755657535,0.031250137,2993219021.598328,0.008042324,416498186.93923616,0.4148013995168436,15524.31684027778,4.845337543309412,0.031250326,356955962.0517425,88,2.7362034,276.48276,0.019636743,387414435.7430556,0.7506253198035919,12408.73784722222,4.116596532957747,0.4375000338825799,782893806.1934814
1962,Mixed crop fields,3,3300.5,2625.5,1518.0,1766.0,1868.0,2260.5,2845.5,3048.5,3039.0,3201.0,0.037889913,0.2385236726474711,0.26496875,-0.012352481,0.24821907,0.26496875,0.1818461385750472,0.008077739,384067878.25607634,0.7330108688005306,14599.267361111111,4.845939233570315,0.031250526,751859046.7587204,0.008005401,1113890196.330295,0.6782018839108619,24640.921440972223,4.848345994613925,0.034722414,1754852889.6317444,0.008005401,142797247.4470486,0.7427625251063499,8367.447916666668,4.848345994613926,0.0347237549552814,289098522.6112671,12,2.5151727,317.48013,0.019636743,1037245545.3524306,0.6332387614860141,17806.458333333332,4.116596532957746,0.4375000345127362,1438260535.979248
3886,Trees,6,3562.0,2506.75,1410.0,1569.5,1639.0,2061.333333333333,2731.333333333333,3117.5,3316.0,3443.25,0.060072012,0.3188383912188247,0.3424593,-0.056357827,0.32137924,0.3424593,0.2414913229234342,0.008090549,131078102.85763888,0.2506009122714049,9021.951388888889,4.840524021222189,0.038196185,88904661.18130493,0.007994098,620599463.1853298,0.5128161993139881,19297.89019097221,4.850151065396634,0.031250862,638041313.1982727,0.008121067,26394229.57074652,0.1848782704012754,4040.768663194444,4.837816415048128,0.0351600179805941,16430336.03352356,380,0.9085475,132.8835,0.0184039834104938,278863151.23567706,0.5038876988886447,10182.083767361111,4.1984264084405165,0.3750006762586373,280786483.3576355
3315,Shrubs,5,3365.0,2680.5,1410.5,1581.0,1668.0,2008.0,2582.5,2838.5,2922.0,3098.5,0.08151372,0.2638568796437928,0.30391008,-0.07993564,0.280361,0.30391008,0.1994329655809085,0.008055134,303032891.07682294,0.3887203986559067,13599.748697916668,4.844735853,0.039062974,249730557.7235794,0.008140281,471095187.9600694,0.5942586751553938,17188.32552083333,4.836913879656774,0.0347225554405543,576813255.6825256,0.008151584,99777634.22569443,0.4285517294269953,7726.605034722223,4.8351088088740655,0.03125105,87492070.74930573,99,0.456305,312.6504,0.0185004340277777,228083444.2018229,0.5306758995336585,9747.856336805557,4.193612886353296,0.3750000203336435,241942116.7402344
2465,Maize fields,1,2970.0,2780.0,1432.0,1524.0,1674.0,1849.0,1957.0,2085.0,2026.0,2237.0,0.1538363,0.080216235,0.14285715,-0.19081487,0.10030395,0.14285715,0.063859324,0.008357295,206433446.8993056,0.7136026088816873,10604.059027777776,4.815253030264276,0.03906309,367073798.2112961,0.008150077,1587495032.8888888,0.8350936487830111,29075.0625,4.836902116606966,0.034722331634468,4796859893.019226,0.008429633,135663735.1684028,0.8188080013077201,8533.584201388889,4.812846269220664,0.041667226,373822786.7484055,44,0.0,0.0,0.0184039834104938,1758628707.1979167,0.7534699740689643,26521.61284722222,4.1984264084405165,0.3750000236427582,3575547422.5121307
1606,Water,0,1102.0,1083.5,1204.5,1240.0,1182.0,1197.5,1163.5,1165.0,1144.0,1149.0,-0.011417462,-0.013595229,-0.04327905,0.017027676,-0.022770708,-0.04327905,-0.01049615,0.0101314591772762,2830513.492,0.3661948287100852,1362.604166666666,4.701333155426752,0.067279826,2235146.5827789307,0.009739252,1450125.907986111,0.7772585934366016,952.7204861111112,4.694891451984113,0.067716288,3264393.34419632,0.009454798,2172843.717,0.4856751359412217,1163.2296006944448,4.719271670600483,0.072486966,2120115.897525788,14,0.0,0.0,0.040612868,1709933.0160590278,0.6096636109186179,762.2756076388889,3.586621601697577,0.493492215,2244982.930961609
2482,Maize fields,1,3555.0,3304.0,1454.0,1650.0,1833.0,2093.0,2174.0,2293.0,2354.0,2506.0,0.17520334,0.094251851,0.1861702,-0.21181978,0.1142717,0.1861702,0.076999339,0.007542363,176149933.3177083,0.6579326533674321,9394.802951388889,4.895578680094789,0.0143232332985202,265325102.51740265,0.007662926,982903164.1180556,0.7222783365301443,20023.005208333336,4.883544874876734,0.003906374,1817359933.1036224,0.008143295,84241795.00173612,0.6364622437133646,6013.868924,4.839320640700386,0.0225705174379696,119622097.41291808,45,1.0171342,270.0,0.015858591,1135338511.128472,0.6512238682384063,18120.210069444445,4.302011237714247,0.3750003257537299,1670499370.8417969
3097,Grass,8,3771.0,2777.5,1555.0,1785.0,1956.5,2280.0,2833.5,3046.0,3252.0,3358.0,0.0841423,0.2453443889844755,0.27945203,-0.069571,0.25258446,0.27945203,0.1910225157879835,0.007722454,1403197462.416667,0.5868260894820703,27498.366319444445,4.876926282006805,0.0212675619103979,1694039900.6178818,0.007740162,3568888639.538195,0.4667973819839406,38030.32639,4.874820366093646,0.0173612172178025,3368034856.8354187,0.007691937,576684015.4804688,0.5062248710076229,17026.764322916668,4.879633888180867,0.017361341,581921582.7923279,59,1.1833491,58.50334,0.017415741,770810671.3572048,0.6935092973466646,16557.56987847222,4.223431843417402,0.4084201799047217,1264910218.9814148
1441,Maize fields,1,3003.0,2449.0,1449.0,1659.0,1723.0,2091.5,2886.5,3093.5,2892.5,3213.5,0.04664534,0.2430710456792849,0.2696487,-0.021428151,0.2586918,0.2696487,0.1864759262842331,0.007524655,110301407.70095484,0.6550713392491402,7781.671440972223,4.897684596007949,0.003474228,160137331.34207916,0.007457215,2847997538.200521,0.7793096668118022,39989.125,4.903400653486524,0.003906585,6439597981.568848,0.007608296,88146217.07638891,0.5239021698814056,7457.722222222223,4.888659242094408,0.010417675877111,92483929.10707857,9,1.0674193,73.16581,0.0147207754629629,2310810237.521267,0.7717289995859877,29379.71918402778,4.3429261754556325,0.3750000384364382,5050903806.209656
104,Grass,8,3283.0,2339.5,1445.0,1659.0,1704.0,2142.5,2949.0,3218.5,3285.0,3555.0,0.031808794,0.3109307586900472,0.33097136,-0.003362764,0.31379133,0.33097136,0.2370757533408867,0.007981289,484035140.2387153,0.7851939010123444,14263.026041666668,4.850752755657536,0.031250997,1128431654.1142578,0.008090549,775656686.810764,0.6179533372729067,19527.021701388887,4.840524021222191,0.031250352,993178681.9670717,0.008206214,191942506.45920143,0.7928281936386807,8175.735243055555,4.829994441656392,0.038630625,464538807.28043365,72,4.1835337,63.729313,0.019636743,458569661.3758681,0.5864393235505875,10993.217013888889,4.116596532957747,0.4375011458946835,554615667.0326233
938,Mixed crop fields,3,4131.5,3741.0,1498.5,1768.0,2244.0,2499.5,3278.0,3587.0,3324.5,3783.0,0.110274516,0.2196090313462015,0.3156416,-0.07984139,0.2440362,0.3156416,0.1879886942011818,0.007981289,2544447343.050781,0.640131571,39358.58984374999,4.850752755657536,0.031250101,3546245996.3898315,0.007981289,4063149075.746528,0.3983739953519524,48114.58940972223,4.850752755657535,0.031250339,3392649526.220642,0.008072841,464056944.58810776,0.5152811543570325,16859.96657986111,4.842629937135349,0.0351569294347067,482249898.6530152,97,3.1277685,78.6096,0.0226560992959105,1478476020.6966147,0.3694222317198663,23443.240885416668,4.089392311547412,0.3897569988277541,1197131377.5946655
3923,Trees,6,2942.0,1960.0,1333.0,1486.0,1372.0,1857.0,2752.0,3177.0,3243.0,3488.0,-0.03421698,0.4317682591982428,0.37915236,0.0657324,0.4104659,0.37915236,0.2948744660902178,0.0101472831066743,24688374.682291664,0.4168059633569959,3661.723090277778,4.693885768066856,0.082900674,21263077.95406723,0.008151584,276875818.3350695,0.2613698572741613,13011.877604166668,4.839922330961288,0.031250326957669,187462365.1289978,0.0104155363859953,11179833.151041666,0.604257977,2602.0668402777774,4.666322927641046,0.086372792,14158522.338729858,321,0.98527014,199.73505,0.0184296031057098,70441559.38541667,0.5558753337337272,5228.607638888889,4.194226339664005,0.3750003274584322,79417293.97232056
3255,Shrubs,5,3191.5,2396.0,1421.5,1571.5,1565.0,1930.0,2527.0,2758.5,2911.0,3017.0,0.057261817,0.268140089,0.29000232,-0.058785763,0.2745527,0.29000232,0.1969751681907608,0.008194912,320202512.59548616,0.2255959602730616,14029.641493055557,4.831799512,0.035157367,206742977.0207901,0.008162887,600907120.3159722,0.2314847627512636,18122.19444444444,4.838117260178578,0.034722419,394318115.945282,0.008011806,92465162.85156251,0.1563457370603547,7647.671006944442,4.848045149483475,0.035156804,54801687.99349976,107,0.6183033,180.0,0.0184039834104938,134361556.4331597,0.4650155703543558,6002.072916666668,4.1984264084405165,0.3750003419869209,128443526.01457214
2857,Shrubs,5,3420.0,2649.0,1486.0,1653.0,1827.0,2080.0,2682.0,2888.0,3010.0,3177.0,0.0914537,0.1936489702141626,0.2681638,-0.09802693,0.2143625,0.2681638,0.1549580354367423,0.007608296,228509175.59722227,0.0252437206206106,12245.357638888889,4.888659242094407,0.003472557,117784352.6722107,0.007487733,678354434.0590277,0.12534503,20041.526041666664,4.900693047312462,0.007812657,387733833.3404541,0.007596993,118725681.00694443,0.2681677836278842,8802.6875,4.890464312877116,0.006944861,81551098.45596313,220,1.3838866,77.0936,0.0165190520109953,102571675.45659722,0.5736751300538033,6803.209201388889,4.261385382053506,0.3789065020792552,119494095.59483336
2981,Trees,6,2277.5,1570.0,1290.0,1409.0,1299.0,1686.0,2790.75,3179.0,3364.0,3427.0,-0.13913982,0.441804617048087,0.40843862,0.20641562,0.4540638,0.40843862,0.3270288600092358,0.008172306,6965340.586805556,0.4056592364719131,1961.296875,4.846591139,0.029962888,5850850.833209991,0.007566476,294138589.499132,0.3084883437564242,13934.597222222224,4.893171919051178,0.003906367,212856337.2097168,0.008475975,9011408.520833332,0.217414067129644,2365.8576388888887,4.811943733829311,0.017798336,5766963.198738098,93,0.457065,312.56268,0.0173980336130401,77258286.7482639,0.494149714435837,5597.073784722223,4.252773065923766,0.389757194,76509205.16049194
998,Built up,4,4633.0,4622.0,2382.0,3314.0,3286.0,3431.0,3457.0,3582.0,3798.0,4180.0,0.11627567,0.087230275,0.0563018,-0.097783014,0.075245366,0.0563018,0.065104167,0.007981289,12966808407.729168,0.2646970359927958,85705.37673611111,4.850752755657536,0.0312500246119316,9118750107.67215,0.008029514,12639091629.248264,0.2617824265405485,87366.62934,4.845939233570315,0.031250011,8706906440.322205,0.007981289,20901134832.95139,0.3545347662913328,110610.16493055556,4.8507527556575365,0.031250055,16372333078.021393,6,0.30916065,0.0,0.0184039834104938,1588808538.3263886,0.3381001685734259,25617.619791666664,4.198426408440517,0.375000075,1215578552.111267
2525,Mixed crop fields,3,3774.0,3059.0,1422.0,1650.0,1894.0,2233.0,2542.0,2750.0,2892.0,3076.0,0.13656388,0.1833749816257533,0.25137112,-0.13335331,0.19337016,0.25137112,0.1480829783293202,0.008294753,85636757.48958334,0.5960429605634209,7239.0,4.829091906265039,0.034722569,107311621.67075348,0.008066436,326507635.51388896,0.8501519114814642,13855.347222222224,4.842930782265801,0.04253479,1105728708.330658,0.008508376,31253941.748263888,0.799838678,4296.502604166666,4.803508307126864,0.045573739,79163947.91246033,58,2.4506526,284.60522,0.019636743,354197600.2951389,0.8249975082563871,11245.45313,4.116596532957745,0.4375000796838239,1052607003.7405244
3652,Grass,8,4119.0,3371.0,1622.0,1834.0,2048.0,2380.0,2801.0,3038.0,3204.0,3388.0,0.124872155,0.2039461883408072,0.27099505,-0.12911025,0.20347477,0.27099505,0.1663025669033315,0.008770224,142529396.84027776,0.1506461543869308,8761.236111111111,4.791185419828167,0.0425351099342018,85326755.61662292,0.008381408,110180335.19444443,0.4152603279506234,8231.1875,4.817659791307887,0.042534887,94836179.03564452,0.008704291,42973172.34201388,0.2353932324271692,4997.207465277777,4.786660979821588,0.046441513,28502503.39665985,74,0.30916065,180.0,0.0184039834104938,38737825.75,0.6317260632561073,3902.604166666666,4.198426408440518,0.375000448,53405573.79470825
240,Mixed crop fields,3,3309.0,2563.0,1511.0,1725.0,1679.0,2095.0,2810.0,3060.0,3173.0,3265.0,0.022634938,0.3148308759757156,0.30885875,-0.004854369,0.31025642,0.30885875,0.2286412122420497,0.008326778,411305614.9991319,0.6293824044195538,14559.579861111111,4.822774159,0.0421013172860019,562621295.0110626,0.008005401,3422615473.5837674,0.6016027129259058,43840.52126736111,4.848345994613924,0.0347222992898229,4288856009.5632935,0.007981289,135996080.7738715,0.4569503093223543,9132.589844,4.850752755657536,0.031250735,127518910.52022552,5,0.6183033,180.0,0.0184039834104938,1299672075.8298612,0.6161114371523481,22913.46788194444,4.198426408440517,0.375000008245885,1696255626.9151611
2945,Grass,8,3511.0,2653.5,1494.0,1701.5,1735.5,2113.5,3087.5,3434.5,3682.0,3766.0,0.036794517,0.3414757202451225,0.3441847,-0.011303969,0.3210092,0.3441847,0.2534274404293901,0.007981289,914426227.5394968,0.3970720982057761,24755.57421875,4.8507527556575365,0.0312501162091528,756704110.0407486,0.008005401,1422464084.9496531,0.2236502429373959,29383.191840277774,4.848345994613925,0.034722359,916103228.8492432,0.008005401,361398120.72829854,0.3791962372156529,15433.807291666666,4.848345994613926,0.034722299,291224449.7107315,55,1.0568151,252.99174,0.021171287,211157752.80685765,0.4359059293125266,8532.977864583332,4.054684413936346,0.4414062858369182,190238809.46557617
2346,Trees,6,2398.5,1684.0,1266.0,1367.5,1287.5,1636.5,2654.5,2999.0,3136.0,3268.0,-0.081718974,0.4081528645599142,0.38679543,0.12933804,0.4225662,0.38679543,0.2933745412695659,0.008162887,25293849.22178819,0.247718655459032,3864.184461805554,4.833303738091357,0.041668393,16773814.22895813,0.008302665,549974510.4878471,0.1774838691825963,18832.82118055556,4.825180919569171,0.038629025,334673316.4813843,0.00822882,44163421.1375868,0.3067828363480002,5284.886718749999,4.829380988345682,0.038629415,31944894.671173096,108,1.1491752,143.80235,0.0185004340277777,120123814.69140624,0.3825494821494304,7427.570746527777,4.193612886353295,0.3750001389449091,96821968.1621704
214,Mixed crop fields,3,2996.5,2126.0,1423.5,1593.0,1529.0,1958.0,3257.5,3655.0,3530.0,3892.5,-0.03374552,0.4045788234097258,0.37791616,0.07002746,0.38765326,0.37791616,0.2968170391227559,0.008108257,179646384.0980903,0.4036489825164872,10332.420138888889,4.838418105,0.042101311,152355533.15395355,0.007981289,4092137649.0416665,0.5412437770846577,51294.770833333336,4.850752755657536,0.031250033,4493631375.153778,0.00829626,81693069.98046875,0.095164562,6497.119357638888,4.825481764699622,0.038195709,47020859.5356369,24,12.205485,97.16504,0.0196367428626543,2183727956.40408,0.6092365786143452,28324.58289930555,4.116596532957747,0.4375000041432677,2801410014.494324
750,Maize fields,1,3242.0,2239.5,1390.5,1720.5,1516.5,2212.0,3836.0,4328.0,4808.0,4549.0,-0.14438637,0.6094645465611725,0.47151887,0.20582396,0.5296068,0.47151887,0.4459190515685582,0.007457215,146366621.7486979,0.7527582722770009,8729.210503472223,4.903400653486524,0.003907208,295553457.8531647,0.007439507,7829001178.043837,0.7351156002609355,66828.18272569445,4.905506569399684,3.5774773448118306e-08,14839821407.71228,0.007439507,74423994.296875,0.3289093891263833,6185.5173611111095,4.905506569399684,0.007814444,57727540.49411774,3,0.92740995,0.0,0.0147207754629629,5620130091.762587,0.7644290129096477,46952.13151041666,4.3429261754556325,0.3750000073427587,12015036935.135864
921,Water,0,1103.0,1081.0,1294.0,1283.0,1164.0,1169.0,1189.0,1185.0,1183.0,1176.0,-0.0373885,0.003836037,-0.04275011,0.026405452,0.006119951,-0.04275011,0.00294365,0.009363245,117481752.88324653,0.4480843109407987,3994.491753472221,4.738575973751143,0.066844291,110148652.5274086,0.008770224,1112093639.943576,0.3685839416269891,9492.257813,4.787926338194971,0.058161526,952096268.5979462,0.009568956,115582458.1267361,0.6450306582839325,4651.044270833333,4.731606321,0.081599404,163720399.58956528,18,6.314945,22.116226,0.018909972,1109209146.104601,0.6610005839542417,11729.916232638889,4.166598802464252,0.3789071833274706,1643136631.6475754
1637,Trees,6,2826.0,2125.0,1150.0,1318.0,1221.0,1736.0,2666.0,2944.0,3184.0,3439.0,-0.029587302,0.4038383013474889,0.42199248,0.05956739,0.44646272,0.42199248,0.3124238733252131,0.007378472,5054187556.255209,0.6545083803712501,52628.82204861112,4.910921781747808,1.454914714192953e-07,7301553465.173431,0.007426698,5371499589.640627,0.6702440779772579,55817.712673611095,4.906108259660586,7.690802158680714e-08,8099913460.599457,0.007457215,2583965374.1736107,0.6067512029878875,37029.53993055556,4.903400653486524,0.0108508896182553,3280416215.4621506,66,1.8388687,227.75691,0.0147207754629629,2035999568.225695,0.7316916947633545,24681.87673611111,4.3429261754556325,0.3750005269128718,3787313168.288788
2244,Maize fields,1,3562.4,2987.6666666666665,1518.6666666666667,1722.0,1899.5,2242.0,2723.0,2953.25,2954.0,3208.0,0.103284985,0.1993721533183455,0.26382154,-0.09548927,0.21207343,0.26382154,0.1555113371574242,0.008005401,653623866.5742185,0.7079873933769621,18585.66797,4.848345994613926,0.0347250001947682,1132805886.0959623,0.008042324,1950099691.271267,0.6638001293624256,33431.70095486111,4.845337543309412,0.031250106,2911480577.372132,0.007981289,193141501.05772573,0.6285201786662006,9624.879774305551,4.8507527556575365,0.031255043,263448942.8680191,37,0.6791472,270.0,0.019636743,1028686397.7304688,0.7019335557545698,19461.159288194445,4.116596532957746,0.4375002025735686,1749194084.5686493
892,Rice fields,9,3480.5,2691.0,1552.5,1834.0,1911.0,2450.5,3200.0,3453.5,3676.5,3736.0,0.03833127,0.318470385,0.32570514,-0.004784356,0.30911252,0.32570514,0.2444555609895746,0.007608296,184881448.67274305,0.5882862990672848,10032.00781,4.888659242094407,0.0173618808495361,240520069.7827988,0.007560071,584942980.5373263,0.6111641325801389,19129.044270833336,4.893472764,0.0104170590130193,742807844.898346,0.007748074,52414727.71961806,0.7101887712108608,5802.092013888889,4.875722901484998,0.021268046,93106417.38114928,4,0.70610654,208.87904,0.0148910710841049,305782500.5529514,0.6228598612318229,11083.065104166666,4.332095750759383,0.375000017,411912720.870636
1835,Bareland,7,5750.0,5769.0,3498.0,4008.0,4532.0,5088.0,5204.0,5430.0,5596.0,5595.0,0.06141155,0.1535141800246609,0.1720517,-0.018575607,0.101674154,0.1720517,0.101556420233463,0.007981289,58333813019.64063,0.6623023630627239,175572.3185763889,4.850752755657535,0.031250087,86168061001.87164,0.007981289,39541141543.67882,0.7070784687551978,144883.51822916663,4.850752755657536,0.0312500107208636,67370789958.93744,0.007981289,38283290536.760414,0.6597360845839353,141171.3038194444,4.850752755657535,0.031250091,56120015278.8125,43,2.6819663,117.43636,0.0184039834104938,38376147009.87327,0.5896841888676534,119551.20746527777,4.198426408440517,0.3750000015527279,47077346179.3649
3639,Bareland,7,5056.0,4603.0,2334.0,2658.0,3076.0,3279.0,3435.0,3639.0,3776.0,3920.0,0.13603428,0.1229145601617795,0.18481573,-0.12897107,0.10959753,0.18481573,0.092670157,0.008053627,3741786031.197917,0.7467443188088625,47409.14409722223,4.843532472526703,0.0347222524062373,7358182922.7565,0.008066436,2135074246.868056,0.7506310499646632,37000.87673611111,4.8429307822658005,0.034722279,4285795077.832855,0.008103359,2390780052.659722,0.7388767055290265,37364.458333333336,4.839922330961286,0.0312500983876843,4558433663.6884,73,0.7374698,294.78403,0.019636743,1814342585.4652777,0.7055112521215662,26643.10069444444,4.116596532957747,0.4375000068372429,3077330480.9997864
1874,Built up,4,3882.5,3827.5,1649.0,1932.5,2359.0,2545.0,2964.5,3165.0,3239.0,3325.0,0.13642642,0.1154245706282915,0.22873078,-0.11051076,0.12802112,0.22873078,0.1008606357498203,0.008138774,2670565349.3828125,0.5809240425005499,39882.96094,4.840524021222191,0.0312500361875759,3226857678.2160034,0.007994098,1428991191.6310768,0.5601763287722228,29028.76041666667,4.850151065396633,0.031250466,1638628108.8657532,0.007994098,805847829.6653646,0.5522705309316418,22032.460503472223,4.850151065396632,0.031250491,909750578.2306596,70,0.6183033,180.0,0.0148910710841049,547321556.0043403,0.5355814042137792,15470.077256944443,4.332095750759383,0.3750002494310374,591237523.4604187
3498,Trees,6,2554.5,1746.0,1319.0,1452.0,1352.5,1766.0,2592.5,2820.0,2857.0,3039.5,-0.024014754,0.3188940131249828,0.32633623,0.054685157,0.34258953,0.32633623,0.2382387335540796,0.009268302,5795302.309461805,0.3629369415396889,1835.8224826388887,4.755084004174004,0.07205365,4576877.079784393,0.008092056,171192253.9409722,0.4308523240377951,10424.583333333334,4.841727401743995,0.035590668,151699146.04974365,0.008546806,5713999.268663195,0.3102840888487156,1865.808594,4.803520070176674,0.04731369,4154440.202949524,317,1.0058693,90.0,0.016843443,81119370.4110243,0.5009349952474346,5216.315538194444,4.256825652897504,0.3715279493287662,82805228.73698425
1889,Bareland,7,5070.0,4471.0,3458.0,3746.0,4180.0,4111.0,4673.0,4872.0,5291.0,5107.0,0.021836331,0.1911346075640506,0.17380688,0.036790647,0.12158182,0.17380688,0.1195202646815549,0.008109764,46551336444.63194,0.639380239,152644.0781,4.839621485830835,0.038628552,64115989306.62395,0.007994098,40458620303.4757,0.7469520268172504,136440.99479166666,4.850151065396634,0.031250027,80384599267.12985,0.008302665,33992053207.513885,0.6273416862644596,126868.8107638889,4.825180919569171,0.045572956,45290830639.5394,44,2.7802885,180.0,0.019636743,28362232449.928818,0.7287126063596383,93061.56510416669,4.116596532957745,0.4375000024644924,53115213201.34802
561,Mixed crop fields,3,3296.5,2619.5,1440.5,1733.0,1617.0,2116.0,3303.5,3656.0,4008.0,3873.5,-0.04322578,0.4518242769138951,0.3862785,0.085761026,0.4167848,0.3862785,0.3291263864624441,0.007981289,2625315292.8736978,0.6797562501338472,36927.84071180556,4.8507527556575365,0.031250064,4138983467.743835,0.007981289,11302515281.348955,0.5061510046199674,83126.46094,4.8507527556575365,0.031250221,11402030677.371216,0.008005401,1566424482.512153,0.5771646697737273,28777.40625,4.848345994613926,0.034722257,1863443010.975563,7,0.7061892,331.1088,0.0147207754629629,3329827163.697048,0.6288029103493042,36966.591145833336,4.3429261754556325,0.3750000071487377,4499293308.742737
818,Mixed crop fields,3,3516.0,2946.0,1457.0,1770.0,1941.0,2398.0,3321.0,3582.0,3698.0,3810.0,0.042795595,0.2916724641714206,0.3549124,0.005937235,0.29664722,0.3549124,0.2382327871957571,0.007433102,1564456184.4774308,0.6611846168823318,29934.18663194444,4.905807414530135,0.007378614,2317916388.5913544,0.00745081,2812855877.413194,0.4312088183828664,40470.88715277778,4.903701498616976,0.003472274,2461295915.405487,0.007645218,421138270.625,0.355319099443275,14731.779513888883,4.885650790789893,0.0147571498774608,326635141.978508,91,2.518119,222.59303,0.0147207754629629,1250566943.305555,0.4415545124191885,23448.697916666664,4.342926175455631,0.3750000614818507,1124720694.9404602
3716,Bareland,7,4633.0,4423.0,1914.0,2320.0,3094.0,3390.0,3778.0,3955.0,3922.0,4140.0,0.14603841,0.110477364986383,0.25223324,-0.09596929,0.11255156,0.25223324,0.096831886,0.008164394,2342855529.333333,0.3888221215595495,37850.850694444445,4.834507118613164,0.052951417,1910420274.3632808,0.008468063,1224710588.2083333,0.3604204638570135,27080.98611111111,4.806227676350735,0.056423641,955546429.2328796,0.008225429,627049597.1527777,0.2610294547814551,19008.98958333333,4.829091906265038,0.052951494646678,423502382.1446533,193,0.45546296,47.251965,0.0220212583188657,212553758.35937497,0.5905922259136173,8913.481770833334,4.013156022884247,0.4674479800366874,260425791.49557492
2780,Bareland,7,5288.0,5218.0,2240.0,2804.0,3504.0,3823.0,3897.0,4066.0,4084.0,4147.0,0.16526195,0.079330101,0.18940248,-0.12748465,0.07646475,0.18940248,0.069842738,0.007511845,3069637565.9097223,0.4658475454354706,37009.25520833333,4.898286286268851,0.0112847733424179,2865235798.9269104,0.00745081,1304583468.3368058,0.6009265408786062,29093.58333333333,4.903701498616975,0.0104166932665062,1629298284.4319763,0.007674229,1389800199.7847223,0.4710316976764087,25332.31076388889,4.881739804094026,0.0143230505133083,1311550285.648529,75,0.0,0.0,0.015858591,884469529.2204862,0.5835558878225156,19454.92274305556,4.302011237714247,0.3750000099512802,1060269445.3458556
1072,Built up,4,4033.0,3529.0,1642.0,1748.0,2288.0,2506.0,3108.0,3378.0,3072.0,3632.0,0.14587061,0.1461249351995852,0.28091872,-0.12672743,0.15753424,0.28091872,0.1260528893241919,0.007994098,2274576516.026041,0.5934925121636015,36505.55469,4.850151065396633,0.031250102,2792544763.762321,0.008133876,6672876439.166666,0.2462618963679571,62995.08680555556,4.837214724787225,0.042100715,4558993018.20163,0.008055134,769433888.9965277,0.5644529692800286,21266.32638888889,4.844735853048509,0.03125022,892205547.8302917,20,3.4137974,174.27586,0.0155210141782407,1272318075.8784723,0.529347489,21626.821180555555,4.314634970143396,0.3750000145364761,1373615317.4585266
1350,Maize fields,1,2961.5,2384.5,1420.0,1660.5,1667.0,2029.0,2802.5,2951.0,2981.5,3154.5,0.036444705,0.235666829369351,0.25845274,-0.019165881,0.25745252,0.25845274,0.1859211788152395,0.007579285,101194823.09157984,0.6334257503643765,7589.738281249999,4.892570228790276,0.018664119,139023194.2212448,0.007378472,2301039437.7304683,0.6260221710014877,38167.85460069445,4.910921781747808,6.560048199284607e-08,3093597740.711151,0.007500543,75135497.41015626,0.709905189,6548.051649305557,4.900091357051559,1.5380501827409635e-06,130293685.7303009,11,1.4958951,294.40952,0.0147207754629629,1525149566.4622395,0.5997837920419107,25419.898871527777,4.342926175455631,0.3750000308988674,1910634939.0357516
1670,Built up,4,3840.0,3417.5,1709.0,1962.0,2349.0,2571.0,2824.5,2966.0,2942.5,3232.0,0.14346726,0.1077494697599419,0.19799878,-0.13353464,0.11344294,0.19799878,0.088341152,0.007378472,3573037180.748264,0.4264638445916985,45760.23871527777,4.910921781747808,5.1088105601300766e-08,3165360670.464325,0.00740899,4394128903.536893,0.4402525726153789,51398.34418402777,4.908214175573746,0.003906642,3897021496.1046753,0.007378472,1503408472.5117185,0.3639186508894944,26769.053385416668,4.910921781747808,1.850864918519068e-07,1235519648.4238892,71,3.017062,307.89832,0.0147207754629629,2056208736.1966145,0.5705004354994753,28622.239149305555,4.3429261754556325,0.3750000040754027,2372388511.3216558
